"Product ID","Title","Tags","Matched Keywords","Matched Licensors","Winning Licensor","Winning Score","Reason"
"6444499460","Delta Delta Delta Out of this World Tank","_tab_size-chart-40, Black, Delta Delta Delta, T6, Tank","Delta Delta Delta","Delta Delta Delta","Delta Delta Delta","100","Highest score match"
"6444499524","Delta Gamma Out of this World Tank","_tab_size-chart-40, Black, Delta Gamma, T6, Tank","Delta Gamma","Delta Gamma","Delta Gamma","100","Highest score match"
"6444499588","Gamma Phi Beta Out of this World Tank","_tab_size-chart-40, Black, Gamma Phi Beta, T6, Tank","Gamma Phi Beta, Beta","Gamma Phi Beta, Beta Theta Pi","Gamma Phi Beta","100","Highest score match"
"6444499652","Kappa Alpha Theta Out of this World Tank","_tab_size-chart-40, Black, Kappa Alpha Theta, T6, Tank","Kappa Alpha Theta","Kappa Alpha Theta","Kappa Alpha Theta","100","Highest score match"
"6444499716","Kappa Kappa Gamma Out of this World Tank","_tab_size-chart-40, Black, Kappa Kappa Gamma, T6, Tank","Kappa Kappa Gamma","Kappa Kappa Gamma","Kappa Kappa Gamma","100","Highest score match"
"6444499780","Pi Beta Phi Out of this World Tank","_tab_size-chart-40, Black, Pi Beta Phi, T6, Tank","Pi Beta Phi, Beta","Pi Beta Phi, Beta Theta Pi","Pi Beta Phi","100","Highest score match"
"6444499844","Sigma Delta Tau Out of this World Tank","_tab_size-chart-40, Black, Sigma Delta Tau, T6, Tank","Sigma Delta Tau","Sigma Delta Tau","Sigma Delta Tau","100","Highest score match"
"6444499908","Zeta Tau Alpha Out of this World Tank","_tab_size-chart-40, Black, T6, Tank, Zeta Tau Alpha","Zeta Tau Alpha","Zeta Tau Alpha","Zeta Tau Alpha","100","Highest score match"
"6444644164","Alpha Chi Omega White Marble Tote Bag","Accessories, Alpha Chi Omega, back to school, Bag, Black, On Demand, Qbreak High PM, tote, White","Alpha Chi Omega, Chi Omega","Alpha Chi Omega, Chi Omega","Alpha Chi Omega","100","Longest keyword wins tie-breaker"
"6444657412","Alpha Delta Pi White Marble Tote Bag","Accessories, Alpha Delta Pi, back to school, Bag, Black, On Demand, Qbreak High PM, tote, White","Alpha Delta Pi","Alpha Delta Pi","Alpha Delta Pi","100","Highest score match"
"6444657476","Alpha Epsilon Phi White Marble Tote Bag","Accessories, Alpha Epsilon Phi, back to school, Bag, Black, On Demand, Qbreak High PM, tote, White","Alpha Epsilon Phi","Alpha Epsilon Phi","Alpha Epsilon Phi","100","Highest score match"
"6444657540","Alpha Gamma Delta White Marble Tote Bag","Accessories, Alpha Gamma Delta, back to school, Bag, Black, On Demand, Qbreak High PM, tote, White","Alpha Gamma Delta","Alpha Gamma Delta","Alpha Gamma Delta","100","Highest score match"
"6444657604","Alpha Omicron Pi White Marble Tote Bag","Accessories, Alpha Omicron Pi, back to school, Bag, Black, On Demand, Qbreak High PM, tote, White","Alpha Omicron Pi","Alpha Omicron Pi","Alpha Omicron Pi","100","Highest score match"
"6444657668","Alpha Phi White Marble Tote Bag","Accessories, Alpha Phi, back to school, Bag, Black, On Demand, Qbreak High PM, tote, White","Alpha Phi","Alpha Phi","Alpha Phi","100","Highest score match"
"6444657732","Alpha Xi Delta White Marble Tote Bag","Accessories, Alpha Xi Delta, back to school, Bag, Black, On Demand, Qbreak High PM, tote, White","Alpha Xi Delta","Alpha Xi Delta","Alpha Xi Delta","100","Highest score match"
"6444657796","Chi Omega White Marble Tote Bag","Accessories, back to school, Bag, Black, Chi Omega, On Demand, Qbreak High PM, tote, White","Chi Omega","Chi Omega","Chi Omega","100","Highest score match"
"6444657860","Delta Delta Delta White Marble Tote Bag","Accessories, back to school, Bag, Black, Delta Delta Delta, On Demand, Qbreak High PM, tote, White","Delta Delta Delta","Delta Delta Delta","Delta Delta Delta","100","Highest score match"
"6444657924","Delta Gamma White Marble Tote Bag","Accessories, back to school, Bag, Black, Delta Gamma, On Demand, Qbreak High PM, tote, White","Delta Gamma","Delta Gamma","Delta Gamma","100","Highest score match"
"6444657988","Delta Phi Epsilon White Marble Tote Bag","Accessories, back to school, Bag, Black, Delta Phi Epsilon, On Demand, Qbreak High PM, tote, White","Delta Phi Epsilon","Delta Phi Epsilon","Delta Phi Epsilon","100","Highest score match"
"6444658052","Delta Zeta White Marble Tote Bag","Accessories, back to school, Bag, Black, Delta Zeta, On Demand, Qbreak High PM, tote, White","Delta Zeta","Delta Zeta","Delta Zeta","100","Highest score match"
"6444658116","Sigma Kappa White Marble Tote Bag","Accessories, back to school, Bag, Black, On Demand, Qbreak High PM, Sigma Kappa, tote, White","Sigma Kappa","Sigma Kappa","Sigma Kappa","100","Highest score match"
"6444658244","Gamma Phi Beta White Marble Tote Bag","Accessories, back to school, Bag, Black, Gamma Phi Beta, On Demand, Qbreak High PM, tote, White","Gamma Phi Beta, Beta","Gamma Phi Beta, Beta Theta Pi","Gamma Phi Beta","100","Highest score match"
"6444658308","Kappa Alpha Theta White Marble Tote Bag","Accessories, back to school, Bag, Black, Kappa Alpha Theta, On Demand, Qbreak High PM, tote, White","Kappa Alpha Theta","Kappa Alpha Theta","Kappa Alpha Theta","100","Highest score match"
"6444658372","Kappa Delta White Marble Tote Bag","Accessories, back to school, Bag, Black, Kappa Delta, On Demand, Qbreak High PM, tote, White","Kappa Delta","Kappa Delta","Kappa Delta","100","Highest score match"
"6444658436","Kappa Kappa Gamma White Marble Tote Bag","Accessories, back to school, Bag, Black, Kappa Kappa Gamma, On Demand, Qbreak High PM, tote, White","Kappa Kappa Gamma","Kappa Kappa Gamma","Kappa Kappa Gamma","100","Highest score match"
"6444658500","Phi Mu White Marble Tote Bag","Accessories, back to school, Bag, Black, On Demand, Phi Mu, Qbreak High PM, tote, White","Phi Mu","Phi Mu","Phi Mu","100","Highest score match"
"6444658564","Pi Beta Phi White Marble Tote Bag","Accessories, back to school, Bag, Black, On Demand, Pi Beta Phi, Qbreak High PM, tote, White","Pi Beta Phi, Beta","Pi Beta Phi, Beta Theta Pi","Pi Beta Phi","100","Highest score match"
"6444658628","Phi Sigma Sigma White Marble Tote Bag","Accessories, back to school, Bag, Black, On Demand, Phi Sigma Sigma, Qbreak High PM, tote, White","Phi Sigma Sigma","Phi Sigma Sigma","Phi Sigma Sigma","100","Highest score match"
"6444658692","Sigma Delta Tau White Marble Tote Bag","Accessories, back to school, Bag, Black, On Demand, Qbreak High PM, Sigma Delta Tau, tote, White","Sigma Delta Tau","Sigma Delta Tau","Sigma Delta Tau","100","Highest score match"
"6444658756","Zeta Tau Alpha White Marble Tote Bag","Accessories, back to school, Bag, Black, On Demand, Qbreak High PM, tote, White, Zeta Tau Alpha","Zeta Tau Alpha","Zeta Tau Alpha","Zeta Tau Alpha","100","Highest score match"
"6444658820","The Social Life White Marble Tote Bag","Accessories, back to school, Bag, Black, General, On Demand, Qbreak High PM, The Social Life, tote, White","","","Various","0","No matching keywords found"
"6444658884","Alpha Chi Omega Thank You Tote Bag","Accessories, Alpha Chi Omega, back to school, Bag, Black, On Demand, Qbreak High PM, tote, White","Alpha Chi Omega, Chi Omega","Alpha Chi Omega, Chi Omega","Alpha Chi Omega","100","Longest keyword wins tie-breaker"
"6444658948","Alpha Delta Pi Thank You Tote Bag","Accessories, Alpha Delta Pi, back to school, Bag, Black, On Demand, Qbreak High PM, tote, White","Alpha Delta Pi","Alpha Delta Pi","Alpha Delta Pi","100","Highest score match"
"6444659012","Alpha Epsilon Phi Thank You Tote Bag","Accessories, Alpha Epsilon Phi, back to school, Bag, Black, On Demand, Qbreak High PM, tote, White","Alpha Epsilon Phi","Alpha Epsilon Phi","Alpha Epsilon Phi","100","Highest score match"
"6444659076","Alpha Gamma Delta Thank You Tote Bag","Accessories, Alpha Gamma Delta, back to school, Bag, Black, On Demand, Qbreak High PM, tote, White","Alpha Gamma Delta","Alpha Gamma Delta","Alpha Gamma Delta","100","Highest score match"
"6444659140","Alpha Omicron Pi Thank You Tote Bag","Accessories, Alpha Omicron Pi, back to school, Bag, Black, On Demand, Qbreak High PM, tote, White","Alpha Omicron Pi","Alpha Omicron Pi","Alpha Omicron Pi","100","Highest score match"
"6444659204","Alpha Phi Thank You Tote Bag","Accessories, Alpha Phi, back to school, Bag, Black, On Demand, Qbreak High PM, tote, White","Alpha Phi","Alpha Phi","Alpha Phi","100","Highest score match"
"6444659268","Alpha Xi Delta Thank You Tote Bag","Accessories, Alpha Xi Delta, back to school, Bag, Black, On Demand, Qbreak High PM, tote, White","Alpha Xi Delta","Alpha Xi Delta","Alpha Xi Delta","100","Highest score match"
"6444659332","Chi Omega Thank You Tote Bag","Accessories, back to school, Bag, Black, Chi Omega, On Demand, Qbreak High PM, tote, White","Chi Omega","Chi Omega","Chi Omega","100","Highest score match"
"6444659396","Delta Delta Delta Thank You Tote Bag","Accessories, back to school, Bag, Black, Delta Delta Delta, On Demand, Qbreak High PM, tote, White","Delta Delta Delta","Delta Delta Delta","Delta Delta Delta","100","Highest score match"
"6444659460","Delta Gamma Thank You Tote Bag","Accessories, back to school, Bag, Black, Delta Gamma, On Demand, Qbreak High PM, tote, White","Delta Gamma","Delta Gamma","Delta Gamma","100","Highest score match"
"6444659588","Delta Zeta Thank You Tote Bag","Accessories, back to school, Bag, Black, Delta Zeta, On Demand, Qbreak High PM, tote, White","Delta Zeta","Delta Zeta","Delta Zeta","100","Highest score match"
"6444659652","Sigma Kappa Thank You Tote Bag","Accessories, back to school, Bag, Black, On Demand, Qbreak High PM, Sigma Kappa, tote, White","Sigma Kappa","Sigma Kappa","Sigma Kappa","100","Highest score match"
"6444659716","Gamma Phi Beta Thank You Tote Bag","Accessories, back to school, Bag, Black, Gamma Phi Beta, On Demand, Qbreak High PM, tote, White","Gamma Phi Beta, Beta","Gamma Phi Beta, Beta Theta Pi","Gamma Phi Beta","100","Highest score match"
"6444659780","Kappa Alpha Theta Thank You Tote Bag","Accessories, back to school, Bag, Black, Kappa Alpha Theta, On Demand, Qbreak High PM, tote, White","Kappa Alpha Theta","Kappa Alpha Theta","Kappa Alpha Theta","100","Highest score match"
"6444659844","Kappa Delta Thank You Tote Bag","Accessories, back to school, Bag, Black, Kappa Delta, On Demand, Qbreak High PM, tote, White","Kappa Delta","Kappa Delta","Kappa Delta","100","Highest score match"
"6444659908","Kappa Kappa Gamma Thank You Tote Bag","Accessories, back to school, Bag, Black, Kappa Kappa Gamma, On Demand, Qbreak High PM, tote, White","Kappa Kappa Gamma","Kappa Kappa Gamma","Kappa Kappa Gamma","100","Highest score match"
"6444659972","Phi Mu Thank You Tote Bag","Accessories, back to school, Bag, Black, On Demand, Phi Mu, Qbreak High PM, tote, White","Phi Mu","Phi Mu","Phi Mu","100","Highest score match"
"6444660036","Pi Beta Phi Thank You Tote Bag","Accessories, back to school, Bag, Black, On Demand, Pi Beta Phi, Qbreak High PM, tote, White","Pi Beta Phi, Beta","Pi Beta Phi, Beta Theta Pi","Pi Beta Phi","100","Highest score match"
"6444660100","Phi Sigma Sigma Thank You Tote Bag","Accessories, back to school, Bag, Black, On Demand, Phi Sigma Sigma, Qbreak High PM, tote, White","Phi Sigma Sigma","Phi Sigma Sigma","Phi Sigma Sigma","100","Highest score match"
"6444660164","Sigma Delta Tau Thank You Tote Bag","Accessories, back to school, Bag, Black, On Demand, Qbreak High PM, Sigma Delta Tau, tote, White","Sigma Delta Tau","Sigma Delta Tau","Sigma Delta Tau","100","Highest score match"
"6444660228","Zeta Tau Alpha Thank You Tote Bag","Accessories, back to school, Bag, Black, On Demand, Qbreak High PM, tote, White, Zeta Tau Alpha","Zeta Tau Alpha","Zeta Tau Alpha","Zeta Tau Alpha","100","Highest score match"
"6447225284","Alpha Chi Omega Retro Peel-n-Stick Badge","Accessories, Alpha Chi Omega, back to school, Clearance Permanent, Patch, stockingstuffer2016","Alpha Chi Omega, Chi Omega","Alpha Chi Omega, Chi Omega","Alpha Chi Omega","100","Longest keyword wins tie-breaker"
"6447233860","Alpha Phi Chillin' Peel-n-Stick Badge","Accessories, Alpha Phi, back to school, Clearance Permanent, Patch, stockingstuffer2016","Alpha Phi","Alpha Phi","Alpha Phi","100","Highest score match"
"6447233988","Delta Gamma Colorblast Peel-n-Stick Badge","Accessories, back to school, Clearance Permanent, Delta Gamma, Patch, Rainbow, stockingstuffer2016","Delta Gamma","Delta Gamma","Delta Gamma","100","Highest score match"
"6447234052","Kappa Alpha Theta Mountains Peel-n-Stick Badge","Accessories, back to school, Kappa Alpha Theta, Patch, stockingstuffer2016","Kappa Alpha Theta","Kappa Alpha Theta","Kappa Alpha Theta","100","Highest score match"
"6447234116","Kappa Alpha Theta Route 70 Peel-n-Stick Badge","Accessories, AMG RTS, back to school, Clearance Permanent, Kappa Alpha Theta, Patch, RTS, stockingstuffer2016","Kappa Alpha Theta","Kappa Alpha Theta","Kappa Alpha Theta","100","Highest score match"
"6447234180","Kappa Kappa Gamma Rainbow Peel-n-Stick Badge","Accessories, AMG RTS, back to school, Clearance Permanent, Kappa Kappa Gamma, KKG USC Trunk Show, Patch, RTS, stockingstuffer2016","Kappa Kappa Gamma","Kappa Kappa Gamma","Kappa Kappa Gamma","100","Highest score match"
"6447234244","Kappa Play Ball Peel-n-Stick Badge","Accessories, AMG RTS, back to school, Clearance Permanent, Kappa Kappa Gamma, KKG USC Trunk Show, Patch, RTS, stockingstuffer2016","Kappa Kappa Gamma","Kappa Kappa Gamma","Kappa Kappa Gamma","90","Highest score match"
"6447234308","Big/Lil Heart Peel-n-Stick Badge","Accessories, AMG RTS, back to school, big little, Clearance Permanent, General, Patch, RTS, stockingstuffer2016","","","Various","0","No matching keywords found"
"6448948740","Kappa Delta Classic Boy Tee","Clearance Bin, Crew, Kappa Delta, RTS, Shirt, Tee, white","Kappa Delta","Kappa Delta","Kappa Delta","100","Highest score match"
"6448951300","SC Weekender Cropped Sweatshirt","campaign_past_campaign, private_product","","","Various","0","No matching keywords found"
"6448956292","Alpha Phi Boy Tee","Alpha Phi, Crew, RTS, Shirt, Tee, white","Alpha Phi","Alpha Phi","Alpha Phi","100","Highest score match"
"6448958276","SC Burn Trees Bodysuit","campaign_past_campaign, private_product","","","Various","0","No matching keywords found"
"6449161092","Chi Omega Pablo T-Shirt","campaign_past_campaign, private_product","Chi Omega","Chi Omega","Chi Omega","100","Highest score match"
"6449235524","Alpha Chi Omega Vintage Ball Cap","Alpha Chi Omega, Green, Grey, Hat, Headwear, Hid 170502, RTS, Vintage hat","Alpha Chi Omega, Chi Omega","Alpha Chi Omega, Chi Omega","Alpha Chi Omega","100","Longest keyword wins tie-breaker"
"6449430148","Kappa Delta Vintage Ball Cap","Dad Hat, Green, Grey, Hat, Headwear, Kappa Delta, RTS, Vintage hat","Kappa Delta","Kappa Delta","Kappa Delta","100","Highest score match"
"6450893572","Chi Omega Crest Henley","campaign_past_campaign, private_product","Chi Omega","Chi Omega","Chi Omega","100","Highest score match"
"6450908228","Chi Omega Vintage Ball Cap","campaign_past_campaign, private_product","Chi Omega","Chi Omega","Chi Omega","100","Highest score match"
"6450910852","Chi Omega Crew Socks","campaign_past_campaign, private_product","Chi Omega","Chi Omega","Chi Omega","100","Highest score match"
"6450914372","Chi Omega Boyfriend Flannel","campaign_past_campaign, private_product","Chi Omega","Chi Omega","Chi Omega","100","Highest score match"
"6450917124","Chi Omega Football Jersey","campaign_past_campaign, private_product","Chi Omega","Chi Omega","Chi Omega","100","Highest score match"
"6450923332","Chi Omega Black on Black Crewneck Sweatshirt","campaign_pre_order, private_product","Chi Omega","Chi Omega","Chi Omega","100","Highest score match"
"6450925124","Chi Omega Cheer Skirt","campaign_past_campaign, private_product","Chi Omega","Chi Omega","Chi Omega","100","Highest score match"
"6450927428","Chi Omega Chapter Tee","campaign_past_campaign, private_product","Chi Omega","Chi Omega","Chi Omega","100","Highest score match"
"6451060676","Theta Gameday - Classic Crewneck","campaign_past_campaign","THETA","Kappa Alpha Theta","Kappa Alpha Theta","80","Highest score match"
"6451060740","Theta Gameday - Bucket Hat","campaign_past_campaign","THETA","Kappa Alpha Theta","Kappa Alpha Theta","80","Highest score match"
"6453424260","Kent State University Homecoming Long Sleeve","campaign_past_campaign, private_product","","","Various","0","No matching keywords found"
"6453699908","DG Late Night Pancake T-Shirt","campaign_past_campaign, private_product","DG","Delta Gamma","Delta Gamma","80","Highest score match"
"6453790276","Cal KKG Baseball Jersey","campaign_past_campaign, private_product","KKG","Kappa Kappa Gamma","Kappa Kappa Gamma","80","Highest score match"
"6453791684","Cal KKG Tie Dye Tee","campaign_past_campaign, private_product","KKG","Kappa Kappa Gamma","Kappa Kappa Gamma","80","Highest score match"
"6453799300","Cal KKG Ringer Tee","campaign_past_campaign, private_product","KKG","Kappa Kappa Gamma","Kappa Kappa Gamma","80","Highest score match"
"6453803652","Cal KKG Vintage Cap","campaign_past_campaign, private_product","KKG","Kappa Kappa Gamma","Kappa Kappa Gamma","80","Highest score match"
"6454097092","APhi SC White Skirt","campaign_past_campaign, private_product","APHI","Alpha Phi","Alpha Phi","80","Highest score match"
"6454100292","APHI SC Pocket Tee","campaign_past_campaign, private_product","APHI","Alpha Phi","Alpha Phi","80","Highest score match"
"6454101700","APHI SC Fanny Pack","campaign_past_campaign, private_product","APHI","Alpha Phi","Alpha Phi","80","Highest score match"
"6454101892","APHI SC Bucket Hat","campaign_past_campaign, private_product","APHI","Alpha Phi","Alpha Phi","80","Highest score match"
